>> INCOME = 0.2468	ABILITY = 0
3.672633       4.848539       
3.765005       4.956146       
3.859687       5.066525       
3.956736       5.179891       
4.056211       5.296047       
4.158173       5.415120       
4.262684       5.537149       
4.369808       5.662114       
4.479610       5.790077       
4.592157       5.921188       
4.707518       6.055558       
4.825763       6.193258       
4.946964       6.334426       
5.071195       6.478989       
5.198531       6.626747       
5.329052       6.778057       
5.462835       6.933368       
5.599962       7.092692       
5.740518       7.255972       
5.884588       7.423247       
6.032259       7.594576       
6.183623       7.770038       
6.338770       7.949774       
6.497796       8.133862       
6.660798       8.322440       
6.827875       8.515774       
6.999128       8.713900       
7.174663       8.916881       
7.354587       9.124828       
7.539008       9.337886       
7.728040       9.556038       
7.921798       9.779380       
8.120400       10.008174      
8.323967       10.242612      
8.532622       10.482840      
8.746495       10.729057      
8.965714       10.981279      
9.190414       11.239622      
9.420731       11.504413      
9.656806       11.775766      
9.898783       12.053729      
10.146809      12.338482      
10.401036      12.630151      
10.661619      12.928858      
10.928716      13.234671      
11.202491      13.547978      
11.483110      13.869159      
11.770745      14.198245      
12.065570      14.535314      
12.367766      14.880577      
12.677517      15.234268      
12.995012      15.596458      
13.320444      15.967267      
13.654012      16.347258      
13.995919      16.736837      
14.346374      17.135906      
14.705590      17.544679      
15.073786      17.963285      
15.451188      18.391955      
15.838024      18.831214      
16.234532      19.281351      
16.640952      19.742421      
17.057532      20.214665      
17.484528      20.698414      
17.922198      21.193965      
18.370809      21.701547      
18.830636      22.221454      
19.301959      22.754039      
19.785065      23.299553      
20.280248      23.858304      
20.787811      24.430684      
21.308063      25.016983      
21.841322      25.617542      
22.387912      26.232707      
22.948166      26.862752      
23.522427      27.508185      
24.111045      28.169480      
24.714378      28.846671      
25.332794      29.539946      
25.966670      30.250233      
26.616394      30.978220      
27.282361      31.723878      
27.964976      32.487689      
28.664658      33.270111      
29.381831      34.071539      
30.116934      34.892404      
30.870414      35.733185      
31.642731      36.594287      
32.434356      37.476282      
33.245772      38.379791      
34.077473      39.305258      
34.929966      40.253177      
35.803772      41.224141      
36.699423      42.218564      
37.617466      43.237012      
38.558459      44.280288      
39.522977      45.348959      
40.511609      46.443508      
41.524956      47.564641      
42.563636      48.713132      
43.628284      49.889622      
44.719548      51.094609      
45.838094      52.328555      
46.984603      53.592175      
48.159775      54.886620      
49.364326      56.212885      
50.598991      57.571412      
51.864522      58.962508      
53.161692      60.386600      
54.491291      61.845613      
55.854130      63.340977      
57.251040      64.872565      
58.682873      66.441203      
60.150502      68.047692      
61.654821      69.693270      
63.196749      71.379043      
64.777224      73.105719      
66.397211      74.874108      
68.057699      76.685086      
69.759698      78.540081      
71.504247      80.440408      
73.292410      82.386953      
75.125277      84.380740      
77.003966      86.422882      
78.929622      88.514538      
80.903419      90.656919      
82.926561      92.851299      
85.000282      95.098940      
87.125846      97.401064      
89.304549      99.758955      
91.537720      102.174035     
93.826719      104.647752     
96.172944      107.181463     
98.577825      109.776512     
101.042827     112.434404     
103.569455     115.156806     
106.159248     117.945229     
108.813786     120.801133     
111.534687     123.726215     
114.323611     126.722297     
117.182258     129.790647     
120.112372     132.932856     
123.115738     136.152007     
126.194188     139.450522     
129.349599     142.829720     
132.583896     146.290787     
135.899050     149.834995     
139.297083     153.465279     
142.780067     157.184565     
146.350126     160.994217     
150.009436     164.896370     
153.760228     168.893277     
157.604791     172.987221     
161.545468     177.180552     
165.584661     181.475705     
169.724834     185.875162     
173.968512     190.381425     
178.318282     194.997070     
182.776795     199.724796     
187.346772     204.567346     
192.030998     209.527427     
196.832330     214.607862     
201.753695     219.811697     
206.798094     225.141931     
211.968603     230.601397     
217.268375     236.193276     
222.700642     241.921138     
228.268714     247.787995     
233.975989     253.796666     
239.825946     259.951340     
245.822151     266.256005     
251.968262     272.712502     
258.268025     279.324844     
264.725282     286.099614     
271.343971     293.037679     
278.128127     300.140059     
285.081887     307.418204     
292.209491     314.877746     
299.515285     322.517394     
307.003724     330.343320     
314.679374     338.360735     
322.546915     346.573131     
330.611145     354.985230     
338.876980     363.601883     
347.349462     372.428076     
356.033755     381.468916     
364.935156     390.729626     
374.059092     400.215563     
383.411126     409.932212     
392.996961     419.885191     
402.822441     430.080254     
412.893559     440.523295     
423.216455     451.220349     
433.797423     462.177599     
444.642916     473.401374     
455.759545     484.898154     
467.154091     496.674577     
478.833500     508.737435     
490.804894     521.093680     
503.075573     533.750429     
515.653019     546.714956     
528.544902     559.994713     
541.759081     573.597303     
555.303615     587.530494     
569.186762     601.802267     
583.416988     616.420609     
598.002969     631.394004     
612.953600     646.730416     
628.277997     662.439099     
643.985504     678.527477     
660.085698     695.006168     
676.588398     711.880649     
693.503664     729.165881     
710.841813     746.885134     
728.613415     765.039224     
746.829307     783.637243     
765.500597     802.688395     
784.638668     822.203681     
804.255192     842.194443     
824.362128     862.672288     
844.971738     883.649106     
866.096589     905.137084     
887.749560     927.148702     
909.943856     949.696748     
932.693009     972.794321     
956.010891     996.454843     
979.911720     1020.692061    
1004.410070    1045.520061    
1029.520879    1070.953272    
1055.259458    1097.006475    
1081.641501    1123.694813    
1108.683095    1151.033797    
1136.400729    1179.039316    
1164.811304    1207.727644    
1193.932144    1237.115452    
1223.781004    1267.219809    
1254.376086    1298.058194    
1285.736045    1329.648502    
1317.880003    1362.009043    
1350.827560    1395.158548    
1384.598806    1429.116163    
1419.214333    1463.901432    
1454.695248    1499.534281    
1491.063186    1536.034965    
1528.340322    1573.423992    
1566.549387    1611.721987    
1605.713678    1650.949461    
1645.857077    1691.126398    
1687.004061    1732.271506    
1729.179719    1774.401637    
1772.409769    1817.548663    
1816.720570    1861.778078    
1862.139141    1907.120553    
1908.693176    1953.572730    
1956.411063    2001.159053    
2005.321896    2049.907135    
2055.455500    2099.845404    
2106.842445    2151.002986    
2159.514062    2203.409704    
2213.502471    2257.096125    
2268.840589    2312.093561    
2325.562161    2368.434092    
2383.701772    2426.150586    
2443.294873    2485.276716    
2504.377802    2545.846981    
2566.987803    2607.896726    
2631.163055    2671.462163    
2696.942688    2736.580392    
2764.366812    2803.289425    
2833.476540    2871.628204    
2904.314010    2941.636627    
2976.922417    3013.355572    
3051.346034    3086.826918    
3127.630242    3162.093573    
3205.821555    3239.199496    
3285.967650    3318.189728    
3368.117398    3399.110412    
3452.320890    3482.008824    
3538.629469    3566.933401    
3627.095763    3653.933769    
3717.773714    3743.060770    
3810.718613    3834.366496    
3905.987135    3927.904317    
4003.637371    4023.728911    
4103.728862    4121.896301    
4206.322640    4222.463884    
4311.481263    4325.490467    
4419.268851    4431.036299    
4529.751129    4539.163122    
4642.995464    4649.933973    
4759.070908    4763.407956    
4878.048237    4879.688319    
5000.000000    5000.000000    

>> INCOME = 2.374200	ABILITY = 0.000000
0.000000       0.823759       
0.000557       0.824243       
0.001128       0.824739       
0.001713       0.825247       
0.002312       0.825768       
0.002927       0.826302       
0.003557       0.826849       
0.004202       0.827410       
0.004864       0.827986       
0.005543       0.828575       
0.006238       0.829179       
0.006951       0.829798       
0.007681       0.830433       
0.008430       0.831084       
0.009198       0.831751       
0.009985       0.832434       
0.010791       0.833135       
0.011618       0.833853       
0.012465       0.834589       
0.013333       0.835344       
0.014223       0.836117       
0.015136       0.836910       
0.016071       0.837723       
0.017030       0.838555       
0.018012       0.839410       
0.019019       0.840286       
0.020051       0.841184       
0.021110       0.842104       
0.022194       0.843047       
0.023306       0.844014       
0.024445       0.845005       
0.025613       0.846020       
0.026810       0.847061       
0.028037       0.848129       
0.029295       0.849222       
0.030584       0.850344       
0.031906       0.851493       
0.033260       0.852671       
0.034648       0.853878       
0.036071       0.855116       
0.037530       0.856384       
0.039025       0.857684       
0.040558       0.859017       
0.042128       0.860384       
0.043738       0.861787       
0.045389       0.863224       
0.047080       0.864698       
0.048814       0.866209       
0.050591       0.867757       
0.052413       0.869345       
0.054280       0.870971       
0.056194       0.872639       
0.058155       0.874348       
0.060166       0.876100       
0.062227       0.877896       
0.064339       0.879736       
0.066505       0.881623       
0.068724       0.883565       
0.070999       0.885558       
0.073331       0.887601       
0.075721       0.889695       
0.078171       0.891842       
0.080682       0.894042       
0.083256       0.896297       
0.085894       0.898609       
0.088598       0.900978       
0.091370       0.903407       
0.094211       0.905887       
0.097123       0.908421       
0.100108       0.911017       
0.103167       0.913679       
0.106303       0.916407       
0.109517       0.919203       
0.112812       0.922069       
0.116189       0.925007       
0.119651       0.928016       
0.123199       0.931060       
0.126836       0.934181       
0.130563       0.937379       
0.134384       0.940657       
0.138301       0.944017       
0.142315       0.947462       
0.146430       0.950992       
0.150647       0.954625       
0.154970       0.958353       
0.159401       0.962174       
0.163943       0.966090       
0.168599       0.970105       
0.173370       0.974219       
0.178261       0.978510       
0.183275       0.982961       
0.188413       0.987523       
0.193681       0.992199       
0.199079       0.996992       
0.204613       1.001897       
0.210285       1.006892       
0.216099       1.012011       
0.222059       1.017259       
0.228167       1.022638       
0.234428       1.028151       
0.240845       1.033800       
0.247423       1.039590       
0.254166       1.045525       
0.261077       1.051609       
0.268160       1.057765       
0.275421       1.064058       
0.282863       1.070507       
0.290492       1.077119       
0.298311       1.083943       
0.306325       1.090967       
0.314540       1.098167       
0.322961       1.105546       
0.331592       1.113102       
0.340438       1.120845       
0.349506       1.128781       
0.358800       1.136940       
0.368327       1.145410       
0.378092       1.154093       
0.388101       1.162992       
0.398361       1.171919       
0.408876       1.181036       
0.419655       1.190380       
0.430703       1.199947       
0.442028       1.209748       
0.453635       1.219793       
0.465533       1.230177       
0.477728       1.240894       
0.490228       1.251878       
0.503040       1.263070       
0.516173       1.274508       
0.529634       1.286232       
0.543432       1.298528       
0.557575       1.311165       
0.572071       1.324050       
0.586929       1.337096       
0.602159       1.350467       
0.617770       1.364212       
0.633771       1.378313       
0.650172       1.392759       
0.666984       1.407550       
0.684215       1.422710       
0.701877       1.438174       
0.719981       1.454020       
0.738537       1.470525       
0.757557       1.487584       
0.777053       1.504916       
0.797036       1.522509       
0.817519       1.540528       
0.838514       1.558967       
0.860033       1.577923       
0.882091       1.597547       
0.904700       1.617592       
0.927874       1.637862       
0.951628       1.658692       
0.975976       1.680254       
1.000932       1.702447       
1.026512       1.725443       
1.052732       1.748887       
1.079607       1.772732       
1.107154       1.797190       
1.135389       1.822273       
1.164331       1.847994       
1.193996       1.874362       
1.224403       1.900944       
1.255569       1.928248       
1.287515       1.956455       
1.320260       1.985699       
1.353823       2.016006       
1.388226       2.046695       
1.423488       2.078048       
1.459632       2.110038       
1.496680       2.143104       
1.534654       2.177206       
1.573577       2.211967       
1.613473       2.247512       
1.654367       2.283830       
1.696283       2.321368       
1.739247       2.360007       
1.783285       2.399834       
1.828423       2.439969       
1.874691       2.480907       
1.922115       2.522725       
1.970725       2.566332       
2.020550       2.611266       
2.071620       2.657482       
2.123967       2.704344       
2.177623       2.752325       
2.232621       2.801546       
2.288993       2.852429       
2.346775       2.904493       
2.406001       2.957688       
2.466708       3.011995       
2.528932       3.067605       
2.592712       3.124972       
2.658087       3.184063       
2.725096       3.244847       
2.793780       3.307180       
2.864181       3.370483       
2.936343       3.435055       
3.010308       3.501210       
3.086123       3.569788       
3.163833       3.640243       
3.243485       3.712509       
3.325129       3.786482       
3.408814       3.862022       
3.494591       3.939298       
3.582513       4.018810       
3.672633       4.100498       
3.765005       4.184333       
3.859687       4.270314       
3.956736       4.358582       
4.056211       4.448837       
4.158173       4.541137       
4.262684       4.635842       
4.369808       4.733224       
4.479610       4.833276       
4.592157       4.935800       
4.707518       5.040859       
4.825763       5.148597       
4.946964       5.258933       
5.071195       5.371880       
5.198531       5.487669       
5.329052       5.606736       
5.462835       5.729041       
5.599962       5.854437       
5.740518       5.983028       
5.884588       6.114849       
6.032259       6.249925       
6.183623       6.388244       
6.338770       6.529780       
6.497796       6.674649       
6.660798       6.823530       
6.827875       6.976703       
6.999128       7.133809       
7.174663       7.294959       
7.354587       7.460206       
7.539008       7.629631       
7.728040       7.803366       
7.921798       7.981524       
8.120400       8.164172       
8.323967       8.351353       
8.532622       8.542787       
8.746495       8.738343       
8.965714       8.939430       
9.190414       9.146352       
9.420731       9.358582       
9.656806       9.576185       
9.898783       9.799335       
10.146809      10.028128      
10.401036      10.262676      
10.661619      10.503168      
10.928716      10.749805      
11.202491      11.002723      
11.483110      11.262058      
11.770745      11.527975      
12.065570      11.800622      
12.367766      12.080166      
12.677517      12.366767      
12.995012      12.660055      
13.320444      12.960462      
13.654012      13.268798      
13.995919      13.585149      
14.346374      13.909639      
14.705590      14.242420      
15.073786      14.583666      
15.451188      14.933577      
15.838024      15.292370      
16.234532      15.660259      
16.640952      16.037462      
17.057532      16.424215      
17.484528      16.820759      
17.922198      17.227333      
18.370809      17.644178      
18.830636      18.071531      
19.301959      18.509668      
19.785065      18.958890      
20.280248      19.419475      
20.787811      19.891696      
21.308063      20.375849      
21.841322      20.872231      
22.387912      21.381142      
22.948166      21.902891      
23.522427      22.437800      
24.111045      22.986212      
24.714378      23.548465      
25.332794      24.124901      
25.966670      24.715874      
26.616394      25.321751      
27.282361      25.942503      
27.964976      26.578781      
28.664658      27.231273      
29.381831      27.900236      
30.116934      28.586165      
30.870414      29.289392      
31.642731      30.010388      
32.434356      30.749566      
33.245772      31.507390      
34.077473      32.284315      
34.929966      33.080826      
35.803772      33.897404      
36.699423      34.734552      
37.617466      35.592778      
38.558459      36.472600      
39.522977      37.374563      
40.511609      38.299207      
41.524956      39.247069      
42.563636      40.218775      
43.628284      41.214941      
44.719548      42.236118      
45.838094      43.282953      
46.984603      44.356130      
48.159775      45.456289      
49.364326      46.584114      
50.598991      47.740302      
51.864522      48.925550      
53.161692      50.140586      
54.491291      51.386155      
55.854130      52.663013      
57.251040      53.971954      
58.682873      55.313781      
60.150502      56.689307      
61.654821      58.099371      
63.196749      59.544832      
64.777224      61.026584      
66.397211      62.545539      
68.057699      64.102617      
69.759698      65.698771      
71.504247      67.334955      
73.292410      69.012181      
75.125277      70.731517      
77.003966      72.493985      
78.929622      74.300643      
80.903419      76.152603      
82.926561      78.050999      
85.000282      79.997026      
87.125846      81.991884      
89.304549      84.036772      
91.537720      86.132944      
93.826719      88.281696      
96.172944      90.484329      
98.577825      92.742189      
101.042827     95.056669      
103.569455     97.429173      
106.159248     99.861157      
108.813786     102.354111     
111.534687     104.909551     
114.323611     107.529042     
117.182258     110.214190     
120.112372     112.966637     
123.115738     115.788062     
126.194188     118.680182     
129.349599     121.644766     
132.583896     124.683644     
135.899050     127.798668     
139.297083     130.991720     
142.780067     134.264745     
146.350126     137.619763     
150.009436     141.058853     
153.760228     144.584104     
157.604791     148.197608     
161.545468     151.901585     
165.584661     155.698395     
169.724834     159.590337     
173.968512     163.579763     
178.318282     167.669141     
182.776795     171.860952     
187.346772     176.157757     
192.030998     180.562189     
196.832330     185.076932     
201.753695     189.704746     
206.798094     194.448458     
211.968603     199.310967     
217.268375     204.295243     
222.700642     209.404329     
228.268714     214.641345     
233.975989     220.009494     
239.825946     225.512054     
245.822151     231.152379     
251.968262     236.933917     
258.268025     242.860208     
264.725282     248.934856     
271.343971     255.161565     
278.128127     261.544161     
285.081887     268.086530     
292.209491     274.792631     
299.515285     281.666597     
307.003724     288.712643     
314.679374     295.934981     
322.546915     303.338071     
330.611145     310.926486     
338.876980     318.704729     
347.349462     326.677630     
356.033755     334.850202     
364.935156     343.227366     
374.059092     351.814240     
383.411126     360.616095     
392.996961     369.638281     
402.822441     378.886321     
412.893559     388.365862     
423.216455     398.082692     
433.797423     408.042748     
444.642916     418.252114     
455.759545     428.717024     
467.154091     439.443873     
478.833500     450.439210     
490.804894     461.709753     
503.075573     473.262384     
515.653019     485.104160     
528.544902     497.242313     
541.759081     509.684255     
555.303615     522.437584     
569.186762     535.510088     
583.416988     548.909747     
598.002969     562.644743     
612.953600     576.723457     
628.277997     591.154485     
643.985504     605.946628     
660.085698     621.108913     
676.588398     636.650583     
693.503664     652.581115     
710.841813     668.910216     
728.613415     685.647826     
746.829307     702.804151     
765.500597     720.389589     
784.638668     738.414910     
804.255192     756.891332     
824.362128     775.830251     
844.971738     795.243193     
866.096589     815.142004     
887.749560     835.538859     
909.943856     856.446203     
932.693009     877.876807     
956.010891     899.843766     
979.911720     922.360494     
1004.410070    945.440746     
1029.520879    969.098621     
1055.259458    993.348568     
1081.641501    1018.205401    
1108.683095    1043.684304    
1136.400729    1069.800840    
1164.811304    1096.570962    
1193.932144    1124.011022    
1223.781004    1152.137781    
1254.376086    1180.968420    
1285.736045    1210.520550    
1317.880003    1240.812220    
1350.827560    1271.861933    
1384.598806    1303.688652    
1419.214333    1336.311817    
1454.695248    1369.751350    
1491.063186    1404.027671    
1528.340322    1439.161707    
1566.549387    1475.174904    
1605.713678    1512.089241    
1645.857077    1549.927233    
1687.004061    1588.711945    
1729.179719    1628.466994    
1772.409769    1669.216554    
1816.720570    1710.985345    
1862.139141    1753.798630    
1908.693176    1797.682225    
1956.411063    1842.663377    
2005.321896    1888.770379    
2055.455500    1936.031339    
2106.842445    1984.475061    
2159.514062    2034.131217    
2213.502471    2085.030074    
2268.840589    2137.202749    
2325.562161    2190.681106    
2383.701772    2245.497802    
2443.294873    2301.686329    
2504.377802    2359.281003    
2566.987803    2418.317005    
2631.163055    2478.830396    
2696.942688    2540.858139    
2764.366812    2604.438121    
2833.476540    2669.609180    
2904.314010    2736.411123    
2976.922417    2804.884754    
3051.346034    2875.071900    
3127.630242    2947.015431    
3205.821555    3020.759294    
3285.967650    3096.348532    
3368.117398    3173.829317    
3452.320890    3253.248977    
3538.629469    3334.656022    
3627.095763    3418.100178    
3717.773714    3503.632414    
3810.718613    3591.304976    
3905.987135    3681.171414    
4003.637371    3773.286621    
4103.728862    3867.706863    
4206.322640    3964.489812    
4311.481263    4063.694587    
4419.268851    4165.381781    
4529.751129    4269.613507    
4642.995464    4376.453432    
4759.070908    4485.966813    
4878.048237    4598.220544    
5000.000000    4713.283071    

>> INCOME = 2.374200	ABILITY = 0.514000
0.000000       1.126983       
0.000557       1.127655       
0.001128       1.128345       
0.001713       1.129051       
0.002312       1.129775       
0.002927       1.130518       
0.003557       1.131279       
0.004202       1.132059       
0.004864       1.132858       
0.005543       1.133678       
0.006238       1.134518       
0.006951       1.135378       
0.007681       1.136279       
0.008430       1.137202       
0.009198       1.138148       
0.009985       1.139117       
0.010791       1.140111       
0.011618       1.141130       
0.012465       1.142174       
0.013333       1.143245       
0.014223       1.144342       
0.015136       1.145466       
0.016071       1.146619       
0.017030       1.147800       
0.018012       1.149011       
0.019019       1.150253       
0.020051       1.151525       
0.021110       1.152829       
0.022194       1.154166       
0.023306       1.155536       
0.024445       1.156940       
0.025613       1.158380       
0.026810       1.159855       
0.028037       1.161368       
0.029295       1.162918       
0.030584       1.164505       
0.031906       1.166115       
0.033260       1.167766       
0.034648       1.169458       
0.036071       1.171193       
0.037530       1.172970       
0.039025       1.174793       
0.040558       1.176660       
0.042128       1.178575       
0.043738       1.180537       
0.045389       1.182548       
0.047080       1.184610       
0.048814       1.186723       
0.050591       1.188889       
0.052413       1.191109       
0.054280       1.193385       
0.056194       1.195739       
0.058155       1.198161       
0.060166       1.200643       
0.062227       1.203187       
0.064339       1.205794       
0.066505       1.208467       
0.068724       1.211207       
0.070999       1.214015       
0.073331       1.216893       
0.075721       1.219843       
0.078171       1.222867       
0.080682       1.225945       
0.083256       1.229078       
0.085894       1.232289       
0.088598       1.235580       
0.091370       1.238954       
0.094211       1.242412       
0.097123       1.245956       
0.100108       1.249589       
0.103167       1.253313       
0.106303       1.257171       
0.109517       1.261186       
0.112812       1.265301       
0.116189       1.269519       
0.119651       1.273843       
0.123199       1.278274       
0.126836       1.282817       
0.130563       1.287473       
0.134384       1.292141       
0.138301       1.296924       
0.142315       1.301828       
0.146430       1.306854       
0.150647       1.312005       
0.154970       1.317285       
0.159401       1.322663       
0.163943       1.328130       
0.168599       1.333734       
0.173370       1.339479       
0.178261       1.345367       
0.183275       1.351402       
0.188413       1.357629       
0.193681       1.364038       
0.199079       1.370608       
0.204613       1.377341       
0.210285       1.384243       
0.216099       1.391319       
0.222059       1.398571       
0.228167       1.406005       
0.234428       1.413625       
0.240845       1.421435       
0.247423       1.429594       
0.254166       1.438010       
0.261077       1.446637       
0.268160       1.455480       
0.275421       1.464399       
0.282863       1.473417       
0.290492       1.482660       
0.298311       1.492134       
0.306325       1.501816       
0.314540       1.511716       
0.322961       1.521863       
0.331592       1.532264       
0.340438       1.543039       
0.349506       1.554118       
0.358800       1.565474       
0.368327       1.577053       
0.378092       1.588781       
0.388101       1.600802       
0.398361       1.613123       
0.408876       1.625973       
0.419655       1.639150       
0.430703       1.652657       
0.442028       1.666333       
0.453635       1.680328       
0.465533       1.694672       
0.477728       1.709305       
0.490228       1.724296       
0.503040       1.739674       
0.516173       1.755910       
0.529634       1.772552       
0.543432       1.789439       
0.557575       1.806452       
0.572071       1.823890       
0.586929       1.841670       
0.602159       1.859862       
0.617770       1.878576       
0.633771       1.898026       
0.650172       1.917962       
0.666984       1.938091       
0.684215       1.958642       
0.701877       1.979804       
0.719981       2.001627       
0.738537       2.024064       
0.757557       2.047449       
0.777053       2.071419       
0.797036       2.095376       
0.817519       2.119926       
0.838514       2.144837       
0.860033       2.170322       
0.882091       2.196696       
0.904700       2.223829       
0.927874       2.251543       
0.951628       2.279903       
0.975976       2.308967       
1.000932       2.338755       
1.026512       2.369639       
1.052732       2.401422       
1.079607       2.434036       
1.107154       2.467455       
1.135389       2.501002       
1.164331       2.535359       
1.193996       2.570448       
1.224403       2.606627       
1.255569       2.644065       
1.287515       2.682331       
1.320260       2.721489       
1.353823       2.761257       
1.388226       2.802048       
1.423488       2.844122       
1.459632       2.887470       
1.496680       2.932100       
1.534654       2.977454       
1.573577       3.023702       
1.613473       3.070612       
1.654367       3.118846       
1.696283       3.168416       
1.739247       3.219801       
1.783285       3.272460       
1.828423       3.326411       
1.874691       3.381057       
1.922115       3.437085       
1.970725       3.494531       
2.020550       3.554059       
2.071620       3.615038       
2.123967       3.677448       
2.177623       3.740702       
2.232621       3.805152       
2.288993       3.871086       
2.346775       3.939218       
2.406001       4.009503       
2.466708       4.081697       
2.528932       4.155694       
2.592712       4.230920       
2.658087       4.307821       
2.725096       4.386602       
2.793780       4.467695       
2.864181       4.550844       
2.936343       4.636020       
3.010308       4.723221       
3.086123       4.812372       
3.163833       4.903265       
3.243485       4.996488       
3.325129       5.092295       
3.408814       5.190956       
3.494591       5.291957       
3.582513       5.395422       
3.672633       5.501366       
3.765005       5.609757       
3.859687       5.720197       
3.956736       5.833378       
4.056211       5.949722       
4.158173       6.069269       
4.262684       6.191843       
4.369808       6.317430       
4.479610       6.446008       
4.592157       6.577366       
4.707518       6.711570       
4.825763       6.848930       
4.946964       6.990201       
5.071195       7.135359       
5.198531       7.284058       
5.329052       7.436315       
5.462835       7.592169       
5.599962       7.751700       
5.740518       7.915153       
5.884588       8.082254       
6.032259       8.253308       
6.183623       8.428831       
6.338770       8.608914       
6.497796       8.793494       
6.660798       8.982677       
6.827875       9.176617       
6.999128       9.375302       
7.174663       9.578723       
7.354587       9.786994       
7.539008       9.999983       
7.728040       10.217677      
7.921798       10.440541      
8.120400       10.669606      
8.323967       10.904782      
8.532622       11.145615      
8.746495       11.392301      
8.965714       11.645020      
9.190414       11.903942      
9.420731       12.169216      
9.656806       12.440926      
9.898783       12.719095      
10.146809      13.003823      
10.401036      13.294809      
10.661619      13.593079      
10.928716      13.899361      
11.202491      14.213160      
11.483110      14.534445      
11.770745      14.863548      
12.065570      15.200834      
12.367766      15.546458      
12.677517      15.900402      
12.995012      16.262964      
13.320444      16.634568      
13.654012      17.015204      
13.995919      17.405092      
14.346374      17.804020      
14.705590      18.212067      
15.073786      18.630219      
15.451188      19.059179      
15.838024      19.498921      
16.234532      19.949334      
16.640952      20.410682      
17.057532      20.883251      
17.484528      21.367270      
17.922198      21.862861      
18.370809      22.370314      
18.830636      22.890328      
19.301959      23.423243      
19.785065      23.969130      
20.280248      24.528208      
20.787811      25.100840      
21.308063      25.687385      
21.841322      26.287642      
22.387912      26.901939      
22.948166      27.531561      
23.522427      28.177263      
24.111045      28.838692      
24.714378      29.515996      
25.332794      30.209786      
25.966670      30.920581      
26.616394      31.648629      
27.282361      32.394451      
27.964976      33.158480      
28.664658      33.941085      
29.381831      34.742695      
30.116934      35.563660      
30.870414      36.404278      
31.642731      37.265210      
32.434356      38.147272      
33.245772      39.050971      
34.077473      39.976676      
34.929966      40.924881      
35.803772      41.895759      
36.699423      42.889385      
37.617466      43.906969      
38.558459      44.950088      
39.522977      46.018965      
40.511609      47.113864      
41.524956      48.235429      
42.563636      49.384227      
43.628284      50.560794      
44.719548      51.765706      
45.838094      52.999791      
46.984603      54.264061      
48.159775      55.559198      
49.364326      56.885694      
50.598991      58.244160      
51.864522      59.635208      
53.161692      61.060066      
54.491291      62.519980      
55.854130      64.015498      
57.251040      65.547030      
58.682873      67.115319      
60.150502      68.721620      
61.654821      70.367372      
63.196749      72.053400      
64.777224      73.780082      
66.397211      75.547733      
68.057699      77.357283      
69.759698      79.211590      
71.504247      81.112218      
73.292410      83.058959      
75.125277      85.052925      
77.003966      87.095247      
78.929622      89.187082      
80.903419      91.329659      
82.926561      93.524192      
85.000282      95.771939      
87.125846      98.074220      
89.304549      100.432388     
91.537720      102.847757     
93.826719      105.321627     
96.172944      107.855428     
98.577825      110.450750     
101.042827     113.109170     
103.569455     115.832022     
106.159248     118.620627     
108.813786     121.476710     
111.534687     124.402391     
114.323611     127.399415     
117.182258     130.468804     
120.112372     133.611843     
123.115738     136.830925     
126.194188     140.129185     
129.349599     143.508526     
132.583896     146.968954     
135.899050     150.510640     
139.297083     154.138832     
142.780067     157.858395     
146.350126     161.668253     
150.009436     165.570618     
153.760228     169.567649     
157.604791     173.661711     
161.545468     177.855166     
165.584661     182.150455     
169.724834     186.550049     
173.968512     191.056441     
178.318282     195.672222     
182.776795     200.400106     
187.346772     205.242812     
192.030998     210.203035     
196.832330     215.283638     
201.753695     220.487675     
206.798094     225.818091     
211.968603     231.277748     
217.268375     236.869893     
222.700642     242.598023     
228.268714     248.465140     
233.975989     254.474229     
239.825946     260.629343     
245.822151     266.934361     
251.968262     273.391667     
258.268025     280.005007     
264.725282     286.780210     
271.343971     293.719629     
278.128127     300.824998     
285.081887     308.104685     
292.209491     315.562097     
299.515285     323.196873     
307.003724     331.019863     
314.679374     339.037648     
322.546915     347.250306     
330.611145     355.662567     
338.876980     364.279387     
347.349462     373.105750     
356.033755     382.146766     
364.935156     391.407655     
374.059092     400.893775     
383.411126     410.610611     
392.996961     420.563780     
402.822441     430.759038     
412.893559     441.202277     
423.216455     451.899534     
433.797423     462.856990     
444.642916     474.080975     
455.759545     485.577973     
467.154091     497.354618     
478.833500     509.417707     
490.804894     521.774193     
503.075573     534.431195     
515.653019     547.395993     
528.544902     560.676045     
541.759081     574.278959     
555.303615     588.212532     
569.186762     602.484735     
583.416988     617.103639     
598.002969     632.077682     
612.953600     647.415077     
628.277997     663.124832     
643.985504     679.215305     
660.085698     695.695787     
676.588398     712.575694     
693.503664     729.862630     
710.841813     747.572066     
728.613415     765.721937     
746.829307     784.320416     
765.500597     803.371836     
784.638668     822.887410     
804.255192     842.878469     
824.362128     863.356616     
844.971738     884.333748     
866.096589     905.822046     
887.749560     927.833992     
909.943856     950.382374     
932.693009     973.480292     
956.010891     997.141165     
979.911720     1021.378743    
1004.410070    1046.207110    
1029.520879    1071.640696    
1055.259458    1097.694282    
1081.641501    1124.383010    
1108.683095    1151.722392    
1136.400729    1179.728317    
1164.811304    1208.417060    
1193.932144    1237.805290    
1223.781004    1267.910077    
1254.376086    1298.748901    
1285.736045    1330.339656    
1317.880003    1362.700654    
